workerId,ITEM_ID,ITEM_FUNCTION,ITEM_SUBGROUP,case,class,verb,comment,ANSWER,ANSWER_POSITION,OPTION_0_ITEM,OPTION_1_ITEM,OPTION_0_KEY_CONDITION,OPTION_1_KEY_CONDITION,date_time_begin,date_time_end,rt,trial_index
408,f65,filler,unrelated,,,,def,accept,below,"Julia hat gesagt, dass dem Kind ein Spielzeug gegeben wurde.","Julia hat gesagt, dass ein Spielzeug dem Kind gegeben wurde.",accept,?,16:53:21,16:53:27,6039,7
408,f05,attention,related,,,,EO_perf_aux,accept,below,"Nora hat mitbekommen, dass der Fleck einen Bekannten gestört hat.","Nora hat mitbekommen, dass der Fleck einen Bekannten gestört ist.",accept,*,16:53:27,16:53:33,6014,8
408,f33,filler,related,,,,BenO_acc,SubjObj,above,"Jonas hat erzählt, dass ein Zwischenfall einen Beamten beeinträchtigt hat.","Jonas hat erzählt, dass einen Beamten ein Zwischenfall beeinträchtigt hat.",SubjObj,ObjSubj,16:53:33,16:53:44,11588,9
408,f44,filler,related,,,,Unacc_dat,ObjSubj,below,"Leon hat berichtet, dass ein Tank einem Nachbarn übergelaufen ist.","Leon hat berichtet, dass einem Nachbarn ein Tank übergelaufen ist.",SubjObj,ObjSubj,16:53:44,16:53:51,6545,10
408,f36,filler,related,,,,BenO_acc,SubjObj,below,"Marek hat berichtet, dass ein Schneesturm einen Springer behindert hat.","Marek hat berichtet, dass einen Springer ein Schneesturm behindert hat.",SubjObj,ObjSubj,16:53:51,16:54:37,46365,11
408,f09,attention,unrelated,,,,weather_es,accept,below,"Anna hat gehört, dass es in der Atacama-Wüste geregnet hat.","Anna hat gehört, dass in der Atacama-Wüste geregnet hat.",accept,*,16:54:37,16:54:41,4132,12
408,f51,filler,related,,,,BenO_dat,ObjSubj,below,"Selma hat erzählt, dass eine Haftstrafe einem Erpresser gedroht hat.","Selma hat erzählt, dass einem Erpresser eine Haftstrafe gedroht hat.",SubjObj,ObjSubj,16:54:41,16:54:45,3769,13
408,f62,filler,related,,,,BenO_dat,SubjObj,below,"Sarah hat gehört, dass eine App einem Nutzer assistiert hat.","Sarah hat gehört, dass einem Nutzer eine App assistiert hat.",SubjObj,ObjSubj,16:54:45,16:54:50,5040,14
408,t12,test,,dat,EO,gefallen,test,ObjSubj,below,"Ali hat gesagt, dass ein Selbstporträt einem Maler gefallen hat.","Ali hat gesagt, dass einem Maler ein Selbstporträt gefallen hat.",SubjObj,ObjSubj,16:54:50,16:56:28,98243,15
408,f49,filler,related,,,,BenO_acc,SubjObj,above,"Eva hat erzählt, dass ein Warnstreik einen Bürger eingeschränkt hat.","Eva hat erzählt, dass einen Bürger ein Warnstreik eingeschränkt hat.",SubjObj,ObjSubj,16:56:28,16:56:34,5675,16
408,t10,test,,dat,EO,behagen,test,SubjObj,below,"David hat gehört, dass eine Aufgabe einem Kletterer behagt hat.","David hat gehört, dass einem Kletterer eine Aufgabe behagt hat.",SubjObj,ObjSubj,16:56:34,16:56:38,3955,17
408,f59,filler,unrelated,,,,pers_pron,accept_SO,above,"Ali hat erzählt, dass er ihnen ein Eis spendiert hat.","Ali hat erzählt, dass ihnen er ein Eis spendiert hat.",accept_SO,*_OS,16:56:38,16:56:43,4960,18
408,f42,filler,related,,,,Unacc_dat,ObjSubj,below,"Sarah hat gehört, dass eine Zutat einem Bäcker ausgegangen ist.","Sarah hat gehört, dass einem Bäcker eine Zutat ausgegangen ist.",SubjObj,ObjSubj,16:56:43,16:56:51,8277,19
408,f52,filler,related,,,,BenO_dat,ObjSubj,above,"Julia hat erzählt, dass eine Niederlage einem Politiker angehaftet hat.","Julia hat erzählt, dass einem Politiker eine Niederlage angehaftet hat.",SubjObj,ObjSubj,16:56:51,16:56:59,7515,20
408,f37,filler,related,,,,BenO_dat,SubjObj,below,"Julia hat erzählt, dass ein Medikament einem Patienten geholfen hat.","Julia hat erzählt, dass einem Patienten ein Medikament geholfen hat.",SubjObj,ObjSubj,16:56:59,16:57:06,6784,21
408,f47,filler,related,,,,refl_ES,accept,below,"Thorsten hat berichtet, dass sich die Kinder für französischen Rap interessieren.","Thorsten hat berichtet, dass die Kinder für französischen Rap sich interessieren.",accept,?,16:57:06,16:57:24,18958,22
408,f34,filler,related,,,,BenO_acc,SubjObj,below,"David hat gehört, dass ein Bremsassistent einen Autofahrer unterstützt hat.","David hat gehört, dass einen Autofahrer ein Bremsassistent unterstützt hat.",SubjObj,ObjSubj,16:57:24,16:57:28,3774,23
408,f40,filler,related,,,,BenO_dat,SubjObj,above,"Ali hat gesagt, dass ein Grenzwall einem König gedient hat.","Ali hat gesagt, dass einem König ein Grenzwall gedient hat.",SubjObj,ObjSubj,16:57:28,16:57:35,6620,24
408,f35,filler,related,,,,BenO_acc,SubjObj,below,"Leon hat gesagt, dass ein Bilanzskandal einen Aktionär geschädigt hat.","Leon hat gesagt, dass einen Aktionär ein Bilanzskandal geschädigt hat.",SubjObj,ObjSubj,16:57:35,16:57:42,7297,25
408,f08,attention,unrelated,,,,weather_es,accept,above,"Marek hat erzählt, dass es in Österreich geschneit hat.","Marek hat erzählt, dass in Österreich geschneit hat.",accept,*,16:57:42,16:57:47,5142,26
408,f19,control,unrelated,,,,article_count,accept,below,"Nora hat gehört, dass sich ihr Chef in eine Beraterin verliebt hat.","Nora hat gehört, dass sich ihr Chef in Beraterin verliebt hat.",accept,*,16:57:47,16:58:13,25616,27
408,t11,test,,dat,EO,einleuchten,test,ObjSubj,above,"Leon hat berichtet, dass ein Vorgehen einem Nachbarn eingeleuchtet hat.","Leon hat berichtet, dass einem Nachbarn ein Vorgehen eingeleuchtet hat.",SubjObj,ObjSubj,16:58:13,16:58:21,7955,28
408,f38,filler,related,,,,BenO_dat,ObjSubj,below,"David hat gehört, dass eine Affäre einem Politiker geschadet hat.","David hat gehört, dass einem Politiker eine Affäre geschadet hat.",SubjObj,ObjSubj,16:58:21,16:58:27,5739,29
408,f46,filler,related,,,,refl_ES,accept,above,"Anna hat erzählt, dass sich eine Geschäftspartnerin über die hiesigen Gepflogenheiten gewundert hat.","Anna hat erzählt, dass eine Geschäftspartnerin über die hiesigen Gepflogenheiten sich gewundert hat.",accept,?,16:58:27,16:58:35,8048,30
408,f22,control,unrelated,,,,v2,accept,below,"Maurice hat behauptet, dass er einem Schauspieler ähnelt.","Maurice hat behauptet, dass er ähnelt einem Schauspieler.",accept,*,16:58:35,16:58:41,5800,31
408,f03,attention,related,,,,EO_perf_aux,accept,below,"Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert hat.","Ali hat mitbekommen, dass die Verletzung einen Mitspieler schockiert ist.",accept,*,16:58:41,16:58:54,13501,32
408,f07,attention,unrelated,,,,article_count,accept,below,"Julia hat angedeutet, dass ihr Chef einen älteren Herrn übers Ohr gehauen hat.","Julia hat angedeutet, dass ihr Chef älteren Herrn übers Ohr gehauen hat.",accept,*,16:58:54,16:58:59,5045,33
408,f21,control,unrelated,,,,v2,accept,above,"Maryam hat erzählt, dass sie einem Bedürftigen Geld zukommen lässt.","Maryam hat erzählt, dass sie lässt einem Bedürftigen Geld zukommen.",accept,*,16:58:59,16:59:04,4890,34
408,t07,test,,acc,EO,nerven,test,SubjObj,above,"Nele hat berichtet, dass eine Karikatur einen Politiker genervt hat.","Nele hat berichtet, dass einen Politiker eine Karikatur genervt hat.",SubjObj,ObjSubj,16:59:04,16:59:09,5336,35
408,f63,filler,unrelated,,,,def,accept,above,"Anna hat gehört, dass dem Mann ein Bild gezeigt wurde.","Anna hat gehört, dass ein Bild dem Mann gezeigt wurde.",accept,?,16:59:09,16:59:14,4586,36
408,f57,filler,unrelated,,,,pers_pron,accept_SO,below,"David hat erzählt, dass er es gehört hat.","David hat erzählt, dass es er gehört hat.",accept_SO,*_OS,16:59:14,16:59:20,5857,37
408,f43,filler,related,,,,Unacc_dat,ObjSubj,below,"Anna hat gesagt, dass ein Joghurt einem Mitbewohner verschimmelt ist.","Anna hat gesagt, dass einem Mitbewohner ein Joghurt verschimmelt ist.",SubjObj,ObjSubj,16:59:20,16:59:25,5589,38
408,t09,test,,dat,EO,auffallen,test,ObjSubj,below,"Julia hat erzählt, dass eine Entwicklung einem Besucher aufgefallen ist.","Julia hat erzählt, dass einem Besucher eine Entwicklung aufgefallen ist.",SubjObj,ObjSubj,16:59:25,16:59:30,4769,39
408,f04,attention,related,,,,EO_perf_aux,accept,above,"Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan hat.","Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan ist.",accept,*,16:59:30,16:59:42,11966,40
408,f18,control,related,,,,EO_art,accept,below,"Ali hat berichtet, dass diese Enthüllung einen Journalisten schockiert hat.","Ali hat berichtet, dass diese Enthüllung einer Journalisten schockiert hat.",accept,*,16:59:42,16:59:47,4487,41
408,t03,test,,acc,EO,ärgern,test,SubjObj,below,"Leon hat gesagt, dass ein Artikel einen Leser geärgert hat.","Leon hat gesagt, dass einen Leser ein Artikel geärgert hat.",SubjObj,ObjSubj,16:59:47,16:59:56,9155,42
408,f24,control,unrelated,,,,pers_pron,accept,above,"Sarah hat erzählt, dass er ihr ein Handtuch gegeben hat.","Sarah hat erzählt, dass ihr er ein Handtuch gegeben hat.",accept,*,16:59:56,17:00:03,6878,43
408,f45,filler,related,,,,refl_ES,accept,above,"Nadja hat gehört, dass sich ihre Mutter über das Geschenk gefreut hat.","Nadja hat gehört, dass ihre Mutter über das Geschenk sich gefreut hat.",accept,?,17:00:03,17:00:10,7611,44
408,f26,control,unrelated,,,,pers_pron,accept,above,"Eva hat erzählt, dass sie ihn gestern getroffen hat.","Eva hat erzählt, dass ihn sie gestern getroffen hat.",accept,*,17:00:10,17:00:20,10111,45
408,t01,test,,acc,EO,interessieren,test,SubjObj,below,"Jonas hat erzählt, dass ein Piratenfilm einen Besucher interessiert hat.","Jonas hat erzählt, dass einen Besucher ein Piratenfilm interessiert hat.",SubjObj,ObjSubj,17:00:20,17:00:25,4983,46
408,f14,control,related,,,,EO_cong,accept,above,"Marek hat gehört, dass ein Kompliment einen Mitspieler erheitert hat.","Marek hat gehört, dass ein Kompliment einen Mitspieler erheitert haben.",accept,*,17:00:25,17:00:32,6859,47
408,f01,attention,related,,,,EO_perf_aux,accept,below,"Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt hat.","Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt ist.",accept,*,17:00:32,17:00:37,4525,48
408,f15,control,related,,,,EO_art,accept,above,"Maryam hat gesagt, dass der Mantel die Kollegin begeistert hat.","Maryam hat gesagt, dass der Mantel den Kollegin begeistert hat.",accept,*,17:00:37,17:00:44,7057,49
408,f53,filler,related,,,,BenO_acc,SubjObj,above,"Nele hat berichtet, dass ein Zufall einen Mann gerettet hat.","Nele hat berichtet, dass einen Mann ein Zufall gerettet hat.",SubjObj,ObjSubj,17:00:44,17:00:51,7679,50
408,f11,control,related,,,,EO_prep,accept,below,"Nele hat berichtet, dass sich die Chefin über das Geschenk gefreut hat.","Nele hat berichtet, dass sich die Chefin um das Geschenk gefreut hat.",accept,*,17:00:51,17:00:55,3827,51
408,t16,test,,dat,EO,widerstreben,test,SubjObj,below,"Anna hat gesagt, dass ein Ritual einem Priester widerstrebt hat.","Anna hat gesagt, dass einem Priester ein Ritual widerstrebt hat.",SubjObj,ObjSubj,17:00:55,17:01:01,5678,52
408,f61,filler,unrelated,,,,pers_pron,accept_SO,above,"Selma hat gesehen, dass er es in den Briefkasten geworfen hat.","Selma hat gesehen, dass es er in den Briefkasten geworfen hat.",accept_SO,*_OS,17:01:01,17:01:07,5942,53
408,f12,control,related,,,,EO_prep,accept,above,"David hat erzählt, dass sich der Trainer über sein Missgeschick amüsiert hat.","David hat erzählt, dass sich der Trainer um sein Missgeschick amüsiert hat.",accept,*,17:01:07,17:01:15,8400,54
408,f39,filler,related,,,,BenO_dat,SubjObj,above,"Leon hat berichtet, dass eine Erkenntnis einem Bekannten genützt hat.","Leon hat berichtet, dass einem Bekannten eine Erkenntnis genützt hat.",SubjObj,ObjSubj,17:01:15,17:01:21,5870,55
408,t04,test,,acc,EO,verblüffen,test,SubjObj,above,"Marek hat berichtet, dass ein Resultat einen Forscher verblüfft hat.","Marek hat berichtet, dass einen Forscher ein Resultat verblüfft hat.",SubjObj,ObjSubj,17:01:21,17:01:29,8126,56
408,f60,filler,unrelated,,,,pers_pron,accept_SO,above,"Kira hat gehört, dass sie es ihm endlich zugeschickt haben.","Kira hat gehört, dass es sie ihm endlich zugeschickt haben.",accept_SO,*_OS,17:01:29,17:01:35,5534,57
408,t15,test,,dat,EO,nahegehen,test,ObjSubj,above,"Nele hat berichtet, dass ein Missgeschick einem Kollegen nahegegangen ist.","Nele hat berichtet, dass einem Kollegen ein Missgeschick nahegegangen ist.",SubjObj,ObjSubj,17:01:35,17:01:41,6084,58
408,f16,control,related,,,,EO_art,accept,below,"Kira hat gehört, dass die Route eine Bergsteigerin frustriert hat.","Kira hat gehört, dass die Route einem Bergsteigerin frustriert hat.",accept,*,17:01:41,17:01:48,6982,59
408,f58,filler,unrelated,,,,pers_pron,accept_SO,above,"Jonas hat erzählt, dass er es vorbereitet hat.","Jonas hat erzählt, dass es er vorbereitet hat.",accept_SO,*_OS,17:01:48,17:01:52,4309,60
408,t05,test,,acc,EO,bezaubern,test,SubjObj,below,"Eva hat erzählt, dass ein Holzspielzeug einen Jungen bezaubert hat.","Eva hat erzählt, dass einen Jungen ein Holzspielzeug bezaubert hat.",SubjObj,ObjSubj,17:01:52,17:01:59,6799,61
408,f48,filler,related,,,,refl_ES,accept,below,"David hat mitbekommen, dass sich der Betreuer wieder erschreckt hat.","David hat mitbekommen, dass der Betreuer wieder sich erschreckt hat.",accept,?,17:01:59,17:02:04,5370,62
408,t13,test,,dat,EO,imponieren,test,ObjSubj,below,"Selma hat erzählt, dass ein Angebot einem Kunden imponiert hat.","Selma hat erzählt, dass einem Kunden ein Angebot imponiert hat.",SubjObj,ObjSubj,17:02:04,17:02:13,8419,63
408,f20,control,unrelated,,,,article_count,accept,above,"Marek hat mitbekommen, dass sich eine Kollegin abfällig über eine Verwandte geäußert hat.","Marek hat mitbekommen, dass sich Kollegin abfällig über eine Verwandte geäußert hat.",accept,*,17:02:13,17:02:19,6583,64
408,f06,attention,unrelated,,,,article_count,accept,below,"Maurice hat gesagt, dass der Mond aufgegangen ist.","Maurice hat gesagt, dass Mond aufgegangen ist.",accept,*,17:02:19,17:02:24,4752,65
408,t02,test,,acc,EO,anwidern,test,SubjObj,below,"David hat gehört, dass ein Spektakel einen Anwalt angewidert hat.","David hat gehört, dass einen Anwalt ein Spektakel angewidert hat.",SubjObj,ObjSubj,17:02:24,17:02:33,8762,66
408,f66,filler,unrelated,,,,Action_perf_aux,accept,above,"Nele hat gesagt, dass ihre Tochter das Loch gebohrt hat.","Nele hat gesagt, dass ihre Tochter das Loch gebohrt ist.",accept,*,17:02:33,17:02:45,12204,67
408,f23,control,unrelated,,,,v2,accept,below,"Kira hat gemeint, dass ein Mitschüler gestern geschlafen hat.","Kira hat gemeint, dass ein Mitschüler hat gestern geschlafen.",accept,*,17:02:45,17:02:51,6345,68
408,f55,filler,related,,,,BenO_dat,SubjObj,above,"Nele hat berichtet, dass ein Denkmal einem Staatsmann gegolten hat.","Nele hat berichtet, dass einem Staatsmann ein Denkmal gegolten hat.",SubjObj,ObjSubj,17:02:51,17:03:01,9249,69
408,f56,filler,unrelated,,,,weather_es,accept,below,"Nadja hat gesagt, dass es gestern gehagelt hat.","Nadja hat gesagt, dass gestern gehagelt hat.",accept,*,17:03:01,17:03:05,3902,70
408,f10,attention,unrelated,,,,weather_es,accept,below,"Maurice hat gesagt, dass es in Paderborn gestern gestürmt hat.","Maurice hat gesagt, dass in Paderborn gestern gestürmt hat.",accept,*,17:03:05,17:03:09,4107,71
408,f41,filler,related,,,,Unacc_dat,ObjSubj,below,"David hat erzählt, dass ein Pullover einem Freund eingelaufen ist.","David hat erzählt, dass einem Freund ein Pullover eingelaufen ist.",SubjObj,ObjSubj,17:03:09,17:03:13,4696,72
408,f13,control,related,,,,EO_cong,accept,above,"Ali hat mitbekommen, dass die Behandlung den Patienten aufgewühlt hat.","Ali hat mitbekommen, dass die Behandlung den Patienten aufgewühlt haben.",accept,*,17:03:13,17:03:19,5422,73
408,t08,test,,acc,EO,verärgern,test,SubjObj,above,"Anna hat gesagt, dass ein Verfahren einen Richter verärgert hat.","Anna hat gesagt, dass einen Richter ein Verfahren verärgert hat.",SubjObj,ObjSubj,17:03:19,17:03:24,5580,74
408,f54,filler,related,,,,BenO_acc,SubjObj,above,"Anna hat gesagt, dass ein Sicherheitsgurt einen Autofahrer geschützt hat.","Anna hat gesagt, dass einen Autofahrer ein Sicherheitsgurt geschützt hat.",SubjObj,ObjSubj,17:03:24,17:03:30,5503,75
408,f25,control,unrelated,,,,pers_pron,accept,below,"Simon hat gehört, dass sie ihm etwas zugerufen hat.","Simon hat gehört, dass ihm sie etwas zugerufen hat.",accept,*,17:03:30,17:03:39,8927,76
408,f50,filler,related,,,,BenO_acc,SubjObj,below,"Sarah hat gehört, dass ein Fehler einen Turner begünstigt hat.","Sarah hat gehört, dass einen Turner ein Fehler begünstigt hat.",SubjObj,ObjSubj,17:03:39,17:03:44,4998,77
408,f02,attention,related,,,,EO_perf_aux,accept,below,"Eva hat gehört, dass dieser Kommentar einer Mitspielerin zugesetzt hat.","Eva hat gehört, dass dieser Kommentar einer Mitspielerin zugesetzt ist.",accept,*,17:03:44,17:03:48,4338,78
408,t14,test,,dat,EO,missfallen,test,ObjSubj,above,"Sarah hat gehört, dass eine Aussage einem General missfallen hat.","Sarah hat gehört, dass einem General eine Aussage missfallen hat.",SubjObj,ObjSubj,17:03:48,17:03:58,10030,79
408,f17,control,related,,,,EO_art,accept,below,"Leon hat erzählt, dass das bekannte Problem den Kanzlerkandidaten bedrückt hat.","Leon hat erzählt, dass die bekannte Problem den Kanzlerkandidaten bedrückt hat.",accept,*,17:03:58,17:04:07,8418,80
408,f64,filler,unrelated,,,,def,accept,above,"Leon hat erzählt, dass dem Hausmeister eine Torte geschenkt wurde.","Leon hat erzählt, dass eine Torte dem Hausmeister geschenkt wurde.",accept,?,17:04:07,17:04:12,5458,81
407,f32,calibration,unrelated,,,,v2,accept,below,"Jonas hat mitbekommen, dass gestern ein Lehrer verprügelt wurde.","Jonas hat mitbekommen, dass gestern wurde ein Lehrer verprügelt.",accept,*,16:50:14,16:50:29,14718,0
407,f30,calibration,related,,,,def,accept,below,"Kira hat gesagt, dass den Stadtwerken ein hoher Betrag überwiesen wurde.","Kira hat gesagt, dass ein hoher Betrag den Stadtwerken überwiesen wurde.",accept,?,16:50:29,16:50:40,10977,1
407,f31,calibration,unrelated,,,,def,accept,above,"Sarah hat gehört, dass dem Nachbarn ein Paket gegeben wurde.","Sarah hat gehört, dass ein Paket dem Nachbarn gegeben wurde.",accept,?,16:50:40,16:50:46,6371,2
407,f27,calibration,related,,,,EO_perf_aux,accept,above,"Marek hat berichtet, dass der Film einen Kritiker gelangweilt hat.","Marek hat berichtet, dass der Film einen Kritiker gelangweilt ist.",accept,*,16:50:46,16:50:55,8579,3
407,f29,calibration,related,,,,refl_ES,accept,above,"Julia hat erzählt, dass sich ihr Bruder für sein Verhalten geschämt hat.","Julia hat erzählt, dass ihr Bruder für sein Verhalten sich geschämt hat.",accept,?,16:50:55,16:51:02,7369,4
407,f28,calibration,related,,,,EO_perf_aux,accept,above,"Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt hat.","Leon hat erwähnt, dass seiner Mutter die Entlassung zugesetzt ist.",accept,*,16:51:02,16:51:11,9268,5
407,t15,test,,dat,EO,nahegehen,test,ObjSubj,above,"Nele hat berichtet, dass ein Missgeschick einem Kollegen nahegegangen ist.","Nele hat berichtet, dass einem Kollegen ein Missgeschick nahegegangen ist.",SubjObj,ObjSubj,16:51:11,16:51:20,9141,6
407,f38,filler,related,,,,BenO_dat,ObjSubj,below,"David hat gehört, dass eine Affäre einem Politiker geschadet hat.","David hat gehört, dass einem Politiker eine Affäre geschadet hat.",SubjObj,ObjSubj,16:51:20,16:51:28,7313,7
407,f53,filler,related,,,,BenO_acc,SubjObj,below,"Nele hat berichtet, dass ein Zufall einen Mann gerettet hat.","Nele hat berichtet, dass einen Mann ein Zufall gerettet hat.",SubjObj,ObjSubj,16:51:28,16:51:38,10675,8
407,t03,test,,acc,EO,ärgern,test,SubjObj,below,"Leon hat gesagt, dass ein Artikel einen Leser geärgert hat.","Leon hat gesagt, dass einen Leser ein Artikel geärgert hat.",SubjObj,ObjSubj,16:51:38,16:51:49,10198,9
407,f34,filler,related,,,,BenO_acc,SubjObj,above,"David hat gehört, dass ein Bremsassistent einen Autofahrer unterstützt hat.","David hat gehört, dass einen Autofahrer ein Bremsassistent unterstützt hat.",SubjObj,ObjSubj,16:51:49,16:51:56,7792,10
407,t12,test,,dat,EO,gefallen,test,ObjSubj,below,"Ali hat gesagt, dass ein Selbstporträt einem Maler gefallen hat.","Ali hat gesagt, dass einem Maler ein Selbstporträt gefallen hat.",SubjObj,ObjSubj,16:51:56,16:52:08,11428,11
407,f01,attention,related,,,,EO_perf_aux,accept,below,"Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt hat.","Sarah hat erzählt, dass das Kompliment einem Studenten geschmeichelt ist.",accept,*,16:52:08,16:52:19,10753,12
407,f33,filler,related,,,,BenO_acc,SubjObj,below,"Jonas hat erzählt, dass ein Zwischenfall einen Beamten beeinträchtigt hat.","Jonas hat erzählt, dass einen Beamten ein Zwischenfall beeinträchtigt hat.",SubjObj,ObjSubj,16:52:19,16:52:39,19982,13
407,t02,test,,acc,EO,anwidern,test,SubjObj,below,"David hat gehört, dass ein Spektakel einen Anwalt angewidert hat.","David hat gehört, dass einen Anwalt ein Spektakel angewidert hat.",SubjObj,ObjSubj,16:52:39,16:52:59,20378,14
407,f47,filler,related,,,,refl_ES,accept,above,"Thorsten hat berichtet, dass sich die Kinder für französischen Rap interessieren.","Thorsten hat berichtet, dass die Kinder für französischen Rap sich interessieren.",accept,?,16:52:59,16:53:05,6438,15
407,f37,filler,related,,,,BenO_dat,ObjSubj,below,"Julia hat erzählt, dass ein Medikament einem Patienten geholfen hat.","Julia hat erzählt, dass einem Patienten ein Medikament geholfen hat.",SubjObj,ObjSubj,16:53:05,16:53:28,23033,16
407,t16,test,,dat,EO,widerstreben,test,ObjSubj,below,"Anna hat gesagt, dass ein Ritual einem Priester widerstrebt hat.","Anna hat gesagt, dass einem Priester ein Ritual widerstrebt hat.",SubjObj,ObjSubj,16:53:28,16:53:35,6390,17
407,f41,filler,related,,,,Unacc_dat,ObjSubj,above,"David hat erzählt, dass ein Pullover einem Freund eingelaufen ist.","David hat erzählt, dass einem Freund ein Pullover eingelaufen ist.",SubjObj,ObjSubj,16:53:35,16:53:40,4993,18
407,f36,filler,related,,,,BenO_acc,ObjSubj,above,"Marek hat berichtet, dass ein Schneesturm einen Springer behindert hat.","Marek hat berichtet, dass einen Springer ein Schneesturm behindert hat.",SubjObj,ObjSubj,16:53:40,16:53:48,8573,19
407,f39,filler,related,,,,BenO_dat,SubjObj,above,"Leon hat berichtet, dass eine Erkenntnis einem Bekannten genützt hat.","Leon hat berichtet, dass einem Bekannten eine Erkenntnis genützt hat.",SubjObj,ObjSubj,16:53:48,16:53:53,5117,20
407,t05,test,,acc,EO,bezaubern,test,SubjObj,above,"Eva hat erzählt, dass ein Holzspielzeug einen Jungen bezaubert hat.","Eva hat erzählt, dass einen Jungen ein Holzspielzeug bezaubert hat.",SubjObj,ObjSubj,16:53:53,16:53:59,5379,21
407,f42,filler,related,,,,Unacc_dat,ObjSubj,below,"Sarah hat gehört, dass eine Zutat einem Bäcker ausgegangen ist.","Sarah hat gehört, dass einem Bäcker eine Zutat ausgegangen ist.",SubjObj,ObjSubj,16:53:59,16:54:04,5214,22
407,f57,filler,unrelated,,,,pers_pron,accept_SO,above,"David hat erzählt, dass er es gehört hat.","David hat erzählt, dass es er gehört hat.",accept_SO,*_OS,16:54:04,16:54:11,7021,23
407,f49,filler,related,,,,BenO_acc,ObjSubj,above,"Eva hat erzählt, dass ein Warnstreik einen Bürger eingeschränkt hat.","Eva hat erzählt, dass einen Bürger ein Warnstreik eingeschränkt hat.",SubjObj,ObjSubj,16:54:11,16:54:18,6943,24
407,f61,filler,unrelated,,,,pers_pron,accept_SO,above,"Selma hat gesehen, dass er es in den Briefkasten geworfen hat.","Selma hat gesehen, dass es er in den Briefkasten geworfen hat.",accept_SO,*_OS,16:54:18,16:54:27,9070,25
407,t09,test,,dat,EO,auffallen,test,ObjSubj,above,"Julia hat erzählt, dass eine Entwicklung einem Besucher aufgefallen ist.","Julia hat erzählt, dass einem Besucher eine Entwicklung aufgefallen ist.",SubjObj,ObjSubj,16:54:27,16:54:36,8638,26
407,f46,filler,related,,,,refl_ES,accept,above,"Anna hat erzählt, dass sich eine Geschäftspartnerin über die hiesigen Gepflogenheiten gewundert hat.","Anna hat erzählt, dass eine Geschäftspartnerin über die hiesigen Gepflogenheiten sich gewundert hat.",accept,?,16:54:36,16:54:43,7279,27
407,t01,test,,acc,EO,interessieren,test,ObjSubj,below,"Jonas hat erzählt, dass ein Piratenfilm einen Besucher interessiert hat.","Jonas hat erzählt, dass einen Besucher ein Piratenfilm interessiert hat.",SubjObj,ObjSubj,16:54:43,16:54:49,5715,28
407,f54,filler,related,,,,BenO_acc,ObjSubj,above,"Anna hat gesagt, dass ein Sicherheitsgurt einen Autofahrer geschützt hat.","Anna hat gesagt, dass einen Autofahrer ein Sicherheitsgurt geschützt hat.",SubjObj,ObjSubj,16:54:49,16:54:57,8592,29
407,t04,test,,acc,EO,verblüffen,test,ObjSubj,above,"Marek hat berichtet, dass ein Resultat einen Forscher verblüfft hat.","Marek hat berichtet, dass einen Forscher ein Resultat verblüfft hat.",SubjObj,ObjSubj,16:54:57,16:55:03,5461,30
407,f05,attention,related,,,,EO_perf_aux,accept,above,"Nora hat mitbekommen, dass der Fleck einen Bekannten gestört hat.","Nora hat mitbekommen, dass der Fleck einen Bekannten gestört ist.",accept,*,16:55:03,16:55:13,9801,31
407,f16,control,related,,,,EO_art,accept,below,"Kira hat gehört, dass die Route eine Bergsteigerin frustriert hat.","Kira hat gehört, dass die Route einem Bergsteigerin frustriert hat.",accept,*,16:55:13,16:55:21,8791,32
407,f66,filler,unrelated,,,,Action_perf_aux,accept,below,"Nele hat gesagt, dass ihre Tochter das Loch gebohrt hat.","Nele hat gesagt, dass ihre Tochter das Loch gebohrt ist.",accept,*,16:55:21,16:55:26,4767,33
407,f18,control,related,,,,EO_art,accept,below,"Ali hat berichtet, dass diese Enthüllung einen Journalisten schockiert hat.","Ali hat berichtet, dass diese Enthüllung einer Journalisten schockiert hat.",accept,*,16:55:26,16:55:34,7358,34
407,f04,attention,related,,,,EO_perf_aux,accept,below,"Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan hat.","Tina hat erzählt, dass eine Beleidigung einem Künstler leidgetan ist.",accept,*,16:55:34,16:55:41,7525,35
407,f25,control,unrelated,,,,pers_pron,accept,below,"Simon hat gehört, dass sie ihm etwas zugerufen hat.","Simon hat gehört, dass ihm sie etwas zugerufen hat.",accept,*,16:55:41,16:55:49,7458,36
407,f45,filler,related,,,,refl_ES,accept,above,"Nadja hat gehört, dass sich ihre Mutter über das Geschenk gefreut hat.","Nadja hat gehört, dass ihre Mutter über das Geschenk sich gefreut hat.",accept,?,16:55:49,16:55:56,7575,37
